usage_date_key,report_name,page_name,user_role,view_count,unique_users_count,avg_load_time_ms,last_view_date_key
20250727,Sales Pipeline,Maps,ServiceOps,42,16,2064,20250727
20230818,Installations Ops,Agent Performance,Finance,40,11,1995,20230818
20250608,Installations Ops,Aging,Analyst,35,12,1372,20250608
20230331,Asset Performance,Aging,Finance,34,13,2279,20230331
20230308,Executive Overview,Aging,Finance,32,11,2132,20230308
20241122,PAYG Collections,Regional,FieldAgent,21,7,1949,20241122
20250814,Service & Warranty,Aging,Finance,35,7,2497,20250814
20251216,Sales Pipeline,Aging,FieldAgent,40,9,1482,20251216
20230614,Executive Overview,Aging,FieldAgent,40,17,1396,20230614
20230610,Executive Overview,Maps,RegionalManager,36,7,1517,20230610
20250714,PAYG Collections,Details,FieldAgent,39,16,1824,20250714
20250608,Installations Ops,Cohorts,Executive,34,10,2425,20250608
20251229,Sales Pipeline,Details,FieldAgent,36,11,2050,20251229
20240113,Installations Ops,Cohorts,FieldAgent,30,6,1553,20240113
20230417,PAYG Collections,Regional,RegionalManager,27,11,2510,20230417
20250622,Sales Pipeline,Agent Performance,Executive,22,6,2110,20250622
20230823,PAYG Collections,Aging,Finance,37,7,1275,20230823
20231019,Installations Ops,Regional,Executive,31,8,1586,20231019
20240907,Executive Overview,Details,FieldAgent,34,8,663,20240907
20251229,Executive Overview,Maps,ServiceOps,33,9,1965,20251229
20230104,Executive Overview,Details,SalesOps,36,13,2425,20230104
20230612,Executive Overview,Agent Performance,SalesOps,42,16,2440,20230612
20231203,PAYG Collections,Cohorts,Analyst,33,9,1592,20231203
20250601,Service & Warranty,Maps,RegionalManager,48,18,836,20250601
20230813,PAYG Collections,Overview,RegionalManager,21,5,1416,20230813
20250823,Installations Ops,Overview,SalesOps,23,8,2251,20250823
20251025,Installations Ops,Maps,RegionalManager,30,5,2457,20251025
20250305,Asset Performance,Cohorts,SalesOps,41,9,2586,20250305
20250523,PAYG Collections,Agent Performance,Executive,34,7,1630,20250523
20240114,Sales Pipeline,Agent Performance,SalesOps,46,12,2280,20240114
20250524,Asset Performance,Regional,Analyst,27,12,2921,20250524
20241220,Asset Performance,Regional,SalesOps,46,13,2461,20241220
20250804,Installations Ops,Agent Performance,Analyst,35,6,1042,20250804
20250122,Installations Ops,Agent Performance,Analyst,36,10,2180,20250122
20251025,Installations Ops,Cohorts,Executive,40,16,1531,20251025
20250604,Installations Ops,Cohorts,Executive,32,10,2370,20250604
20240219,Sales Pipeline,Details,RegionalManager,33,12,920,20240219
20250908,Installations Ops,Agent Performance,SalesOps,51,12,1298,20250908
20231018,Installations Ops,Aging,FieldAgent,38,7,1624,20231018
20230710,PAYG Collections,Cohorts,Executive,21,5,1827,20230710
20230212,Service & Warranty,Overview,Finance,27,10,764,20230212
20230224,Sales Pipeline,Aging,Analyst,31,7,1716,20230224
20230615,PAYG Collections,Aging,Analyst,25,11,1711,20230615
20250328,Service & Warranty,Cohorts,Finance,34,7,1908,20250328
20241006,Sales Pipeline,Maps,RegionalManager,34,7,2552,20241006
20230514,Installations Ops,Aging,Executive,30,6,2085,20230514
20240215,Installations Ops,Maps,FieldAgent,29,8,1840,20240215
20250401,Installations Ops,Overview,SalesOps,36,10,1509,20250401
20250127,Executive Overview,Details,ServiceOps,46,11,1478,20250127
20240629,Installations Ops,Regional,SalesOps,38,13,1495,20240629
20230704,Executive Overview,Agent Performance,Executive,36,10,1535,20230704
20240411,Asset Performance,Overview,FieldAgent,43,17,2048,20240411
20230411,Service & Warranty,Agent Performance,FieldAgent,40,14,1335,20230411
20240604,Service & Warranty,Details,ServiceOps,43,11,1105,20240604
20241026,Installations Ops,Aging,RegionalManager,41,18,2245,20241026
20230129,Installations Ops,Cohorts,Executive,47,13,2132,20230129
20240426,Service & Warranty,Aging,ServiceOps,34,8,2353,20240426
20231017,Installations Ops,Cohorts,ServiceOps,42,14,2228,20231017
20230919,PAYG Collections,Regional,Analyst,25,6,1683,20230919
20250617,Service & Warranty,Cohorts,Executive,38,13,1888,20250617
20230318,Service & Warranty,Aging,Finance,38,8,1056,20230318
20230217,PAYG Collections,Aging,Finance,30,9,1274,20230217
20250404,Sales Pipeline,Agent Performance,RegionalManager,34,13,1201,20250404
20231012,Asset Performance,Details,Analyst,38,17,1567,20231012
20230501,Installations Ops,Maps,RegionalManager,39,13,700,20230501
20231109,Executive Overview,Maps,FieldAgent,29,4,1647,20231109
20250321,Service & Warranty,Aging,Finance,40,18,2145,20250321
20240425,Executive Overview,Overview,Executive,31,7,1390,20240425
20230918,PAYG Collections,Details,RegionalManager,33,15,2579,20230918
20230121,Service & Warranty,Maps,Executive,39,17,2291,20230121
20230523,Executive Overview,Maps,RegionalManager,38,13,1801,20230523
20240622,Service & Warranty,Cohorts,Analyst,41,15,1549,20240622
20241208,Installations Ops,Details,ServiceOps,30,11,1592,20241208
20240618,Executive Overview,Details,RegionalManager,32,11,2303,20240618
20231126,Service & Warranty,Cohorts,Executive,36,11,2754,20231126
20240424,Asset Performance,Agent Performance,ServiceOps,38,15,1834,20240424
20240914,Sales Pipeline,Maps,Executive,39,9,1834,20240914
20250123,PAYG Collections,Regional,Finance,33,8,1497,20250123
20240112,Asset Performance,Cohorts,RegionalManager,32,14,1554,20240112
20231021,PAYG Collections,Aging,RegionalManager,35,16,1119,20231021
20251126,Sales Pipeline,Aging,RegionalManager,34,11,1964,20251126
20241123,Installations Ops,Details,SalesOps,29,8,2428,20241123
20251208,Installations Ops,Agent Performance,RegionalManager,33,15,1923,20251208
20241227,Asset Performance,Aging,Finance,31,7,1693,20241227
20230110,Asset Performance,Regional,Finance,37,14,1744,20230110
20230905,PAYG Collections,Aging,FieldAgent,40,14,1876,20230905
20230110,PAYG Collections,Maps,Finance,33,7,1462,20230110
20241202,PAYG Collections,Regional,RegionalManager,39,9,2684,20241202
20240511,Service & Warranty,Regional,SalesOps,30,9,2180,20240511
20250401,Sales Pipeline,Agent Performance,Executive,33,10,2333,20250401
20231002,PAYG Collections,Details,RegionalManager,27,10,2495,20231002
20231004,Sales Pipeline,Aging,Analyst,29,13,1117,20231004
20230501,Executive Overview,Overview,Analyst,37,8,1299,20230501
20250529,Service & Warranty,Aging,Finance,35,10,1480,20250529
20231013,Installations Ops,Overview,Finance,40,15,2061,20231013
20251128,Asset Performance,Aging,Analyst,42,17,1863,20251128
20240930,Sales Pipeline,Maps,FieldAgent,31,8,2201,20240930
20241015,PAYG Collections,Aging,Analyst,21,5,1484,20241015
20240916,Installations Ops,Regional,ServiceOps,27,6,1927,20240916
20230626,Sales Pipeline,Aging,Analyst,32,6,1256,20230626
20240807,Executive Overview,Overview,ServiceOps,37,11,1579,20240807
20251202,Sales Pipeline,Overview,Finance,33,7,2578,20251202
20250514,Asset Performance,Cohorts,SalesOps,36,13,1944,20250514
20250621,Executive Overview,Aging,Finance,36,12,1351,20250621
20250417,Asset Performance,Agent Performance,Finance,38,7,1735,20250417
20241010,Asset Performance,Maps,SalesOps,37,11,1047,20241010
20230731,Service & Warranty,Maps,FieldAgent,27,10,1043,20230731
20250407,Asset Performance,Agent Performance,Finance,38,11,1648,20250407
20250606,PAYG Collections,Agent Performance,SalesOps,34,11,2128,20250606
20230511,Installations Ops,Details,RegionalManager,41,7,2258,20230511
20240826,Sales Pipeline,Agent Performance,SalesOps,34,14,2415,20240826
20240528,Executive Overview,Regional,Analyst,38,14,2001,20240528
20230618,Installations Ops,Maps,Executive,36,16,2255,20230618
20230103,Executive Overview,Maps,SalesOps,35,10,2011,20230103
20230714,Sales Pipeline,Aging,Analyst,44,14,2114,20230714
20250929,Sales Pipeline,Agent Performance,ServiceOps,40,8,1401,20250929
20240711,Service & Warranty,Agent Performance,Analyst,30,6,1564,20240711
20241019,PAYG Collections,Maps,SalesOps,46,15,1511,20241019
20240626,Service & Warranty,Agent Performance,Executive,27,6,1827,20240626
20240115,Asset Performance,Aging,Executive,35,13,2027,20240115
20241218,Installations Ops,Details,RegionalManager,29,11,2165,20241218
20240502,Service & Warranty,Regional,SalesOps,43,12,2462,20240502
20251018,Installations Ops,Agent Performance,Finance,14,6,815,20251018
20230121,Asset Performance,Regional,ServiceOps,44,15,1172,20230121
20240701,Service & Warranty,Aging,Analyst,33,5,1458,20240701
20240127,Executive Overview,Maps,SalesOps,45,14,1928,20240127
20241021,Installations Ops,Agent Performance,Executive,33,7,892,20241021
20240930,Sales Pipeline,Aging,Finance,43,10,2020,20240930
20240704,Executive Overview,Regional,ServiceOps,30,8,1581,20240704
20230711,Installations Ops,Aging,SalesOps,34,9,2235,20230711
20250206,Installations Ops,Agent Performance,RegionalManager,45,14,1878,20250206
20251009,Installations Ops,Agent Performance,Finance,40,10,2339,20251009
20230504,Installations Ops,Details,ServiceOps,40,17,1547,20230504
20250827,PAYG Collections,Cohorts,Analyst,36,6,1687,20250827
20251202,Executive Overview,Overview,ServiceOps,32,10,1756,20251202
20230716,Service & Warranty,Aging,Executive,35,10,1903,20230716
20240306,Asset Performance,Maps,RegionalManager,38,14,2146,20240306
20240320,Service & Warranty,Cohorts,ServiceOps,37,15,946,20240320
20240814,Sales Pipeline,Agent Performance,SalesOps,30,10,1197,20240814
20231010,Asset Performance,Regional,FieldAgent,31,7,2540,20231010
20250407,Executive Overview,Cohorts,ServiceOps,41,7,1501,20250407
20230202,PAYG Collections,Overview,FieldAgent,32,13,1972,20230202
20240526,Executive Overview,Overview,Finance,29,5,1759,20240526
20230309,Service & Warranty,Agent Performance,Finance,34,11,2409,20230309
20230315,Installations Ops,Regional,Executive,44,19,2514,20230315
20240909,Installations Ops,Maps,Finance,30,13,1023,20240909
20231107,PAYG Collections,Maps,SalesOps,32,6,1797,20231107
20230827,Executive Overview,Cohorts,FieldAgent,30,5,1731,20230827
20250424,Sales Pipeline,Regional,SalesOps,33,5,1642,20250424
20250503,Asset Performance,Maps,RegionalManager,39,15,2208,20250503
20231011,Service & Warranty,Cohorts,Finance,28,6,1672,20231011
20250526,Service & Warranty,Cohorts,Analyst,30,11,2441,20250526
20250919,Asset Performance,Maps,SalesOps,29,6,1307,20250919
20231118,Asset Performance,Regional,ServiceOps,32,11,1366,20231118
20240208,Executive Overview,Agent Performance,RegionalManager,34,7,1689,20240208
20230323,Sales Pipeline,Details,Finance,36,7,2210,20230323
20250808,Executive Overview,Details,Analyst,35,13,2183,20250808
20230504,Asset Performance,Regional,Finance,33,10,1776,20230504
20240802,Asset Performance,Regional,ServiceOps,31,6,1890,20240802
20240723,Asset Performance,Aging,Finance,42,11,1849,20240723
20231016,Installations Ops,Agent Performance,ServiceOps,38,11,2047,20231016
20231215,PAYG Collections,Details,ServiceOps,32,9,1906,20231215
20240107,PAYG Collections,Agent Performance,SalesOps,41,12,2468,20240107
20241123,Installations Ops,Details,FieldAgent,36,9,1157,20241123
20230508,Sales Pipeline,Agent Performance,FieldAgent,41,17,1256,20230508
20251123,PAYG Collections,Aging,RegionalManager,31,11,2394,20251123
20240816,Service & Warranty,Aging,ServiceOps,39,16,1896,20240816
20230830,Sales Pipeline,Maps,ServiceOps,48,10,1930,20230830
20230612,Service & Warranty,Details,SalesOps,28,4,1585,20230612
20230720,Service & Warranty,Regional,SalesOps,41,14,1670,20230720
20231030,Installations Ops,Regional,RegionalManager,41,7,1787,20231030
20231006,PAYG Collections,Maps,Analyst,32,6,1389,20231006
20250331,PAYG Collections,Agent Performance,ServiceOps,33,8,1977,20250331
20251016,Asset Performance,Details,Analyst,34,7,1716,20251016
20250614,Installations Ops,Details,FieldAgent,36,8,1945,20250614
20250622,Installations Ops,Overview,FieldAgent,31,8,1517,20250622
20240612,Asset Performance,Regional,ServiceOps,38,11,1766,20240612
20240306,Service & Warranty,Regional,ServiceOps,35,8,1662,20240306
20230514,Executive Overview,Details,Executive,33,11,1122,20230514
20240827,Executive Overview,Regional,FieldAgent,30,12,2893,20240827
20230702,Installations Ops,Aging,SalesOps,40,9,1243,20230702
20230212,PAYG Collections,Aging,Analyst,35,10,1398,20230212
20230902,Installations Ops,Agent Performance,FieldAgent,31,9,1216,20230902
20250628,Installations Ops,Details,FieldAgent,33,6,2255,20250628
20250702,Installations Ops,Maps,Finance,35,11,2793,20250702
20230519,Sales Pipeline,Maps,Analyst,33,7,1957,20230519
20230602,Service & Warranty,Aging,SalesOps,36,10,1621,20230602
20241016,Sales Pipeline,Maps,FieldAgent,41,13,930,20241016
20240317,Sales Pipeline,Agent Performance,SalesOps,39,9,1864,20240317
20250427,Installations Ops,Cohorts,RegionalManager,39,15,871,20250427
20250419,Service & Warranty,Regional,FieldAgent,28,12,1271,20250419
20250804,Service & Warranty,Cohorts,Finance,39,13,1894,20250804
20240220,Sales Pipeline,Aging,RegionalManager,33,13,1796,20240220
20231014,Service & Warranty,Regional,ServiceOps,43,9,2010,20231014
20230308,PAYG Collections,Cohorts,Analyst,36,16,1900,20230308
20251212,Executive Overview,Cohorts,Executive,36,6,1914,20251212
20240402,Sales Pipeline,Maps,FieldAgent,26,6,2127,20240402
20230305,Installations Ops,Regional,FieldAgent,29,10,2011,20230305
20230916,PAYG Collections,Cohorts,Finance,27,10,1861,20230916
20230107,Installations Ops,Cohorts,Executive,29,9,1551,20230107
20230115,Installations Ops,Aging,SalesOps,36,15,1760,20230115
20230620,PAYG Collections,Maps,RegionalManager,31,6,1479,20230620
20250316,Sales Pipeline,Cohorts,Executive,38,15,1567,20250316
20230107,Executive Overview,Overview,ServiceOps,32,11,1330,20230107
20251117,Executive Overview,Regional,RegionalManager,38,8,1135,20251117
20231228,Installations Ops,Aging,RegionalManager,35,12,1230,20231228
20231018,Asset Performance,Regional,RegionalManager,39,14,918,20231018
20231121,Installations Ops,Overview,SalesOps,29,13,989,20231121
20250811,Executive Overview,Regional,Executive,37,7,1898,20250811
20250221,Sales Pipeline,Agent Performance,SalesOps,40,13,2375,20250221
20250303,Service & Warranty,Agent Performance,ServiceOps,37,17,2150,20250303
20230217,Sales Pipeline,Regional,Finance,27,6,1242,20230217
20250905,PAYG Collections,Overview,Executive,41,6,1758,20250905
20241216,Service & Warranty,Overview,Analyst,46,11,2259,20241216
20230219,PAYG Collections,Cohorts,SalesOps,38,11,2022,20230219
20231005,Sales Pipeline,Details,ServiceOps,32,8,1591,20231005
20230727,Asset Performance,Maps,Analyst,36,8,3122,20230727
20230211,Executive Overview,Regional,Executive,33,8,1804,20230211
20230208,PAYG Collections,Aging,Analyst,30,9,2273,20230208
20230406,Installations Ops,Agent Performance,Executive,37,15,1406,20230406
20240609,Installations Ops,Agent Performance,Finance,34,14,1841,20240609
20240216,Asset Performance,Maps,RegionalManager,36,7,1943,20240216
20241230,Installations Ops,Details,Finance,32,9,1151,20241230
20240807,Executive Overview,Agent Performance,SalesOps,39,14,2468,20240807
20231013,PAYG Collections,Regional,ServiceOps,37,10,2277,20231013
20240418,Executive Overview,Agent Performance,ServiceOps,32,6,1405,20240418
20250430,PAYG Collections,Cohorts,Finance,33,12,1470,20250430
20250513,Installations Ops,Agent Performance,FieldAgent,37,15,1814,20250513
20230101,Sales Pipeline,Agent Performance,Analyst,26,6,1231,20230101
20230330,Asset Performance,Overview,RegionalManager,34,7,1798,20230330
20240812,Sales Pipeline,Overview,RegionalManager,37,6,1737,20240812
20230927,Sales Pipeline,Aging,Finance,31,12,2187,20230927
20240603,PAYG Collections,Overview,Executive,42,11,1611,20240603
20250823,Asset Performance,Overview,ServiceOps,50,8,600,20250823
20230216,Installations Ops,Maps,Finance,43,7,2030,20230216
20251222,Executive Overview,Maps,SalesOps,43,19,1107,20251222
20250213,Service & Warranty,Aging,Analyst,39,13,805,20250213
20250517,Service & Warranty,Regional,RegionalManager,39,16,1758,20250517
20251120,Executive Overview,Agent Performance,ServiceOps,41,16,1364,20251120
20250319,Sales Pipeline,Details,ServiceOps,30,7,1525,20250319
20240318,Asset Performance,Overview,SalesOps,32,8,1397,20240318
20251123,PAYG Collections,Agent Performance,Analyst,35,8,1962,20251123
20241230,Asset Performance,Aging,FieldAgent,39,10,2514,20241230
20230228,Executive Overview,Aging,SalesOps,23,9,1056,20230228
20241225,Sales Pipeline,Overview,Executive,32,5,1771,20241225
20250410,Asset Performance,Agent Performance,Analyst,35,10,2551,20250410
20230622,PAYG Collections,Regional,Executive,42,11,1561,20230622
20250530,Sales Pipeline,Aging,ServiceOps,33,12,2003,20250530
20230708,Asset Performance,Details,ServiceOps,33,10,1246,20230708
20230914,Sales Pipeline,Agent Performance,RegionalManager,35,6,1198,20230914
20250501,PAYG Collections,Aging,ServiceOps,31,11,2245,20250501
20241014,Asset Performance,Cohorts,SalesOps,36,13,1826,20241014
20250624,Service & Warranty,Aging,FieldAgent,39,12,1816,20250624
20231024,Asset Performance,Maps,FieldAgent,35,12,1538,20231024
20240325,Sales Pipeline,Regional,ServiceOps,28,9,1545,20240325
20231206,Executive Overview,Agent Performance,ServiceOps,47,14,1706,20231206
20240630,Service & Warranty,Aging,ServiceOps,40,10,1966,20240630
20240711,Asset Performance,Cohorts,FieldAgent,42,8,1336,20240711
20230821,Executive Overview,Cohorts,Executive,39,14,2159,20230821
20240519,Executive Overview,Overview,RegionalManager,25,8,2247,20240519
20250304,Executive Overview,Regional,Analyst,31,6,1675,20250304
20240308,Installations Ops,Aging,SalesOps,36,8,1841,20240308
20240203,PAYG Collections,Maps,Finance,37,15,2400,20240203
20250527,Service & Warranty,Aging,SalesOps,44,7,1353,20250527
