ticket_id,ticket_open_date_key,ticket_close_date_key,customer_sk,product_sk,asset_sk,service_category_id,geo_id,ticket_status,sla_target_days,actual_resolution_days,sla_met_flag,repeat_issue_flag,warranty_claim_flag
TCK_00000288,20250729,20250807.0,525878,2004,920407.0,2,1263,closed,3,9.0,0.0,False,False
TCK_00000289,20240122,20240127.0,520476,2019,,5,1226,closed,2,5.0,0.0,False,False
TCK_00000290,20240821,20240821.0,500069,2023,,5,1483,closed,3,0.0,1.0,False,False
TCK_00000291,20230731,20230812.0,537841,2019,908013.0,5,1258,closed,3,12.0,0.0,False,False
TCK_00000292,20250201,20250208.0,550965,2003,907823.0,7,1340,closed,3,7.0,0.0,True,False
TCK_00000293,20230430,,536920,2022,903305.0,7,1358,escalated,3,,,True,False
TCK_00000294,20250313,20250316.0,501891,2018,937456.0,3,1363,closed,3,3.0,1.0,False,False
TCK_00000295,20230311,20230316.0,505370,2002,939974.0,1,1090,closed,1,5.0,0.0,False,True
TCK_00000296,20240919,20240920.0,504596,2001,,6,1285,closed,1,1.0,1.0,False,False
TCK_00000297,20240103,20240113.0,500348,2011,900015.0,1,1247,closed,1,10.0,0.0,False,True
TCK_00000298,20230426,20230514.0,518543,2021,929770.0,6,1008,closed,5,18.0,0.0,False,False
TCK_00000299,20250817,20250830.0,553171,2011,,4,1227,closed,7,13.0,0.0,False,False
TCK_00000300,20230621,20230709.0,538194,2003,942214.0,6,1110,closed,3,18.0,0.0,False,True
TCK_00000301,20230807,20230826.0,509464,2020,933585.0,5,1007,closed,3,19.0,0.0,True,False
TCK_00000302,20231115,20231201.0,517559,2024,933453.0,4,1131,closed,1,16.0,0.0,True,False
TCK_00000303,20250201,20250211.0,524008,2015,,3,1432,closed,5,10.0,0.0,True,False
TCK_00000304,20240808,20240818.0,525163,2006,930716.0,3,1201,closed,5,10.0,0.0,False,True
TCK_00000305,20241111,20241115.0,524547,2010,911763.0,6,1286,closed,5,4.0,1.0,False,False
TCK_00000306,20230512,,529632,2017,905382.0,6,1283,open,5,,,False,False
TCK_00000307,20240202,20240205.0,556839,2015,936790.0,2,1095,closed,3,3.0,1.0,False,False
TCK_00000308,20240927,20241001.0,552505,2006,,4,1489,closed,3,4.0,0.0,True,True
TCK_00000309,20230331,20230410.0,512149,2003,914169.0,6,1487,closed,1,10.0,0.0,False,True
TCK_00000310,20250824,,530921,2011,943535.0,4,1234,open,2,,,False,False
TCK_00000311,20250314,20250316.0,544102,2015,937558.0,1,1306,closed,1,2.0,0.0,False,False
TCK_00000312,20240824,20240903.0,557106,2024,914489.0,4,1128,closed,1,10.0,0.0,False,True
TCK_00000313,20250119,20250129.0,511423,2008,913264.0,1,1155,closed,3,10.0,0.0,False,False
TCK_00000314,20251221,,541116,2008,911927.0,1,1228,open,3,,,False,False
TCK_00000315,20240111,20240127.0,552784,2001,,2,1502,closed,7,16.0,0.0,True,False
TCK_00000316,20250612,20250624.0,536262,2001,913456.0,3,1065,closed,7,12.0,0.0,False,False
TCK_00000317,20250412,,519725,2006,,1,1022,open,2,,,False,False
TCK_00000318,20230907,,553309,2023,912799.0,3,1473,escalated,5,,,False,False
TCK_00000319,20250514,20250521.0,544158,2008,918104.0,2,1469,closed,1,7.0,0.0,False,True
TCK_00000320,20251219,20251221.0,522043,2006,922900.0,1,1182,closed,2,2.0,1.0,False,False
TCK_00000321,20230911,20230920.0,527725,2005,915843.0,5,1333,closed,5,9.0,0.0,True,False
TCK_00000322,20230611,20230612.0,529674,2019,924305.0,3,1139,closed,1,1.0,1.0,False,True
TCK_00000323,20231012,20231012.0,535188,2023,923669.0,3,1363,closed,2,0.0,1.0,False,False
TCK_00000324,20240813,,543098,2013,,7,1153,open,3,,,False,False
TCK_00000325,20251025,20251105.0,512591,2001,904835.0,2,1468,closed,2,11.0,0.0,True,True
TCK_00000326,20231027,20231031.0,510422,2015,905802.0,2,1273,closed,5,4.0,1.0,False,False
TCK_00000327,20231002,20231007.0,510954,2019,947642.0,6,1144,closed,3,5.0,0.0,False,False
TCK_00000328,20240118,20240123.0,511734,2021,928198.0,3,1162,closed,3,5.0,0.0,False,False
TCK_00000329,20250629,20250702.0,534518,2017,,4,1019,closed,3,3.0,1.0,False,False
TCK_00000330,20251221,20251231.0,523020,2008,947285.0,7,1414,closed,1,10.0,0.0,False,False
TCK_00000331,20231204,20231213.0,540428,2021,,3,1446,closed,1,9.0,0.0,False,False
TCK_00000332,20240327,20240329.0,506607,2009,,4,1230,closed,1,2.0,0.0,False,False
TCK_00000333,20240109,20240124.0,524382,2021,934614.0,7,1046,closed,5,15.0,0.0,False,False
TCK_00000334,20230311,20230321.0,514810,2008,,4,1488,closed,2,10.0,0.0,False,True
TCK_00000335,20230123,20230212.0,505425,2023,929415.0,5,1182,closed,2,20.0,0.0,False,False
TCK_00000336,20240713,20240716.0,515742,2014,909238.0,6,1176,closed,3,3.0,1.0,True,True
TCK_00000337,20241205,20241223.0,510333,2004,910313.0,1,1223,closed,3,18.0,0.0,False,True
TCK_00000338,20240430,,550583,2020,934026.0,6,1044,open,5,,,False,False
TCK_00000339,20230402,,551018,2014,,7,1006,open,5,,,False,False
TCK_00000340,20240912,20240928.0,539443,2019,927327.0,4,1250,closed,3,16.0,0.0,False,False
TCK_00000341,20241115,20241119.0,519239,2004,902978.0,2,1416,closed,3,4.0,0.0,False,True
TCK_00000342,20250825,20250904.0,541061,2016,929619.0,3,1033,closed,3,10.0,0.0,True,False
TCK_00000343,20240417,20240422.0,503877,2004,917608.0,2,1441,closed,3,5.0,0.0,False,False
TCK_00000344,20230430,20230515.0,536607,2001,,5,1443,closed,5,15.0,0.0,False,False
TCK_00000345,20251209,20251219.0,537657,2023,929250.0,6,1183,closed,2,10.0,0.0,False,False
TCK_00000346,20251202,20251205.0,529459,2015,,6,1051,closed,5,3.0,1.0,True,False
TCK_00000347,20241206,20241219.0,500797,2015,932059.0,5,1213,closed,3,13.0,0.0,False,False
TCK_00000348,20240329,20240401.0,541010,2011,929826.0,3,1171,closed,5,3.0,1.0,False,False
TCK_00000349,20230420,20230430.0,550635,2011,930134.0,4,1480,closed,7,10.0,0.0,False,True
TCK_00000350,20240113,,546964,2023,,2,1013,open,5,,,False,True
TCK_00000351,20241116,20241206.0,538729,2017,,6,1219,closed,3,20.0,0.0,True,False
TCK_00000352,20240116,20240127.0,546761,2007,,5,1058,closed,2,11.0,0.0,False,False
TCK_00000353,20250416,20250505.0,536206,2002,928839.0,7,1174,closed,3,19.0,0.0,False,False
TCK_00000354,20230317,20230319.0,528177,2022,908212.0,7,1285,closed,5,2.0,1.0,False,False
TCK_00000355,20241026,20241115.0,541019,2017,913911.0,4,1342,closed,3,20.0,0.0,False,True
TCK_00000356,20250129,20250130.0,540011,2022,932293.0,2,1308,closed,2,1.0,1.0,False,False
TCK_00000357,20251231,20260105.0,502812,2017,918847.0,7,1258,closed,2,5.0,0.0,False,False
TCK_00000358,20230702,,504210,2017,943682.0,3,1400,open,5,,,False,False
TCK_00000359,20241123,20241209.0,557698,2014,941306.0,4,1191,closed,5,16.0,0.0,False,True
TCK_00000360,20230328,,545758,2021,,6,1046,open,2,,,False,False
TCK_00000361,20230422,,503155,2007,935257.0,2,1234,open,3,,,True,False
TCK_00000362,20240301,20240302.0,518307,2007,,5,1471,closed,3,1.0,1.0,False,False
TCK_00000363,20250210,20250221.0,509327,2006,,2,1218,closed,5,11.0,0.0,True,False
TCK_00000364,20241231,20250118.0,540081,2016,,5,1205,closed,5,18.0,0.0,False,False
TCK_00000365,20230331,20230409.0,554139,2011,931387.0,4,1467,closed,2,9.0,0.0,False,False
TCK_00000366,20230324,20230404.0,547451,2011,944630.0,2,1380,closed,3,11.0,0.0,False,True
TCK_00000367,20230616,20230701.0,547052,2007,940517.0,1,1234,closed,3,15.0,0.0,False,True
TCK_00000368,20241227,20241231.0,526500,2021,910233.0,3,1318,closed,5,4.0,1.0,True,False
TCK_00000369,20240129,20240201.0,530477,2001,900532.0,1,1321,closed,5,3.0,1.0,False,False
TCK_00000370,20250722,20250802.0,515097,2019,940540.0,5,1318,closed,3,11.0,0.0,False,False
TCK_00000371,20230513,20230526.0,543428,2002,907145.0,2,1039,closed,1,13.0,0.0,False,False
TCK_00000372,20241001,20241008.0,541059,2023,908473.0,4,1460,closed,1,7.0,0.0,False,True
TCK_00000373,20230210,20230226.0,540308,2007,,7,1351,closed,3,16.0,0.0,True,False
TCK_00000374,20250418,,512098,2003,927601.0,6,1207,open,3,,,False,False
TCK_00000375,20230911,20230922.0,526039,2023,943979.0,7,1318,closed,3,11.0,0.0,False,False
TCK_00000376,20250428,20250501.0,520372,2001,,2,1326,closed,2,3.0,0.0,True,False
TCK_00000377,20240305,20240316.0,544238,2012,908768.0,3,1084,closed,2,11.0,0.0,False,True
TCK_00000378,20250108,20250122.0,542596,2004,937508.0,4,1050,closed,2,14.0,0.0,False,False
TCK_00000379,20250603,,504864,2005,,4,1259,open,3,,,False,False
TCK_00000380,20250428,20250517.0,518230,2001,933936.0,5,1039,closed,3,19.0,0.0,True,False
TCK_00000381,20240327,20240403.0,504738,2010,942850.0,7,1001,closed,2,7.0,0.0,True,False
TCK_00000382,20251006,20251007.0,527168,2023,948236.0,6,1016,closed,3,1.0,1.0,False,False
TCK_00000383,20240404,20240413.0,530710,2023,927084.0,3,1368,closed,3,9.0,0.0,False,False
TCK_00000384,20241008,20241025.0,525897,2019,934906.0,4,1352,closed,3,17.0,0.0,True,False
TCK_00000385,20250204,20250208.0,543827,2003,913899.0,4,1183,closed,1,4.0,0.0,False,False
TCK_00000386,20240803,20240821.0,521901,2021,916468.0,7,1002,closed,5,18.0,0.0,False,False
TCK_00000387,20250403,20250421.0,543137,2011,946098.0,1,1450,closed,5,18.0,0.0,False,True
TCK_00000388,20250506,20250522.0,549061,2024,913460.0,7,1308,closed,7,16.0,0.0,False,False
TCK_00000389,20250807,20250815.0,519847,2023,930274.0,3,1446,closed,3,8.0,0.0,False,False
TCK_00000390,20250207,20250227.0,555678,2016,907565.0,5,1440,closed,3,20.0,0.0,False,False
TCK_00000391,20230114,20230123.0,554646,2008,926530.0,2,1065,closed,2,9.0,0.0,False,False
TCK_00000392,20240712,20240717.0,525795,2020,934894.0,4,1009,closed,2,5.0,0.0,False,True
TCK_00000393,20250217,20250217.0,507582,2008,918891.0,1,1108,closed,7,0.0,1.0,False,False
TCK_00000394,20241019,20241021.0,544651,2022,915408.0,6,1469,closed,3,2.0,1.0,False,True
TCK_00000395,20251123,20251212.0,541062,2004,,2,1360,closed,3,19.0,0.0,False,False
TCK_00000396,20230819,20230823.0,531838,2011,940850.0,7,1292,closed,1,4.0,0.0,False,False
TCK_00000397,20230222,20230314.0,534868,2011,901718.0,2,1007,closed,3,20.0,0.0,False,False
TCK_00000398,20230509,20230529.0,548710,2020,944827.0,5,1127,closed,1,20.0,0.0,False,False
TCK_00000399,20230227,,522209,2020,932537.0,3,1142,escalated,2,,,False,True
TCK_00000400,20230629,20230703.0,534873,2004,912776.0,4,1107,closed,2,4.0,0.0,False,True
TCK_00000401,20240311,20240328.0,532741,2006,911409.0,4,1322,closed,1,17.0,0.0,True,False
TCK_00000402,20250604,20250619.0,523758,2018,914419.0,4,1155,closed,5,15.0,0.0,True,False
TCK_00000403,20230331,20230331.0,513751,2021,,2,1323,closed,3,0.0,1.0,False,True
TCK_00000404,20250913,20251003.0,501862,2001,939515.0,3,1069,closed,1,20.0,0.0,True,False
TCK_00000405,20231124,20231213.0,514661,2003,917988.0,7,1364,closed,2,19.0,0.0,False,False
TCK_00000406,20240428,20240430.0,518145,2012,,4,1499,closed,3,2.0,1.0,True,True
TCK_00000407,20241217,20250104.0,548195,2001,925692.0,6,1035,closed,2,18.0,0.0,False,False
TCK_00000408,20250220,20250303.0,521304,2010,900546.0,1,1020,closed,2,11.0,0.0,False,True
TCK_00000409,20250601,20250617.0,543458,2022,917145.0,6,1098,closed,3,16.0,0.0,False,False
TCK_00000410,20240511,,541212,2009,902473.0,1,1092,open,3,,,False,False
TCK_00000411,20241130,,516685,2008,945706.0,3,1502,open,3,,,False,False
TCK_00000412,20230105,20230112.0,557703,2003,,5,1096,closed,5,7.0,0.0,False,False
TCK_00000413,20240129,20240203.0,553627,2003,921376.0,6,1351,closed,3,5.0,0.0,False,True
TCK_00000414,20250317,20250323.0,532025,2020,908749.0,6,1057,closed,3,6.0,0.0,False,False
TCK_00000415,20230724,20230805.0,502751,2004,,2,1235,closed,7,12.0,0.0,False,True
TCK_00000416,20230131,20230216.0,502083,2002,937161.0,5,1257,closed,3,16.0,0.0,False,False
TCK_00000417,20230815,,514935,2022,902758.0,2,1110,open,3,,,True,True
TCK_00000418,20251105,20251108.0,524175,2008,918865.0,3,1408,closed,5,3.0,1.0,True,False
TCK_00000419,20240406,20240415.0,533014,2023,939441.0,5,1487,closed,5,9.0,0.0,False,False
TCK_00000420,20231223,20240107.0,536417,2003,,2,1396,closed,5,15.0,0.0,True,False
TCK_00000421,20250606,20250615.0,518961,2018,914036.0,1,1034,closed,1,9.0,0.0,False,True
TCK_00000422,20250602,,510409,2001,946826.0,7,1518,open,5,,,False,False
TCK_00000423,20250513,20250527.0,504880,2014,921752.0,1,1124,closed,2,14.0,0.0,False,False
TCK_00000424,20250322,,540555,2020,947650.0,2,1338,open,3,,,False,True
TCK_00000425,20231011,20231019.0,522816,2004,937057.0,3,1185,closed,5,8.0,0.0,False,False
TCK_00000426,20240211,20240222.0,547123,2005,916655.0,4,1356,closed,1,11.0,0.0,True,False
TCK_00000427,20231204,20231208.0,549218,2006,934476.0,2,1035,closed,5,4.0,1.0,False,True
TCK_00000428,20230228,20230306.0,533706,2020,947419.0,1,1151,closed,5,6.0,0.0,False,True
TCK_00000429,20250413,20250429.0,534343,2003,933510.0,4,1326,closed,3,16.0,0.0,False,False
TCK_00000430,20250118,,501898,2011,945241.0,4,1525,open,3,,,True,True
TCK_00000431,20251029,20251107.0,517268,2015,917469.0,5,1032,closed,2,9.0,0.0,False,False
TCK_00000432,20250823,20250912.0,530343,2004,918863.0,1,1028,closed,3,20.0,0.0,False,False
TCK_00000433,20241012,20241019.0,555210,2022,,3,1068,closed,3,7.0,0.0,False,False
TCK_00000434,20241120,20241120.0,535027,2016,903292.0,6,1325,closed,3,0.0,1.0,False,False
TCK_00000435,20250505,20250524.0,557863,2016,901577.0,2,1303,closed,2,19.0,0.0,False,True
TCK_00000436,20230207,,553636,2016,,5,1047,escalated,5,,,True,False
TCK_00000437,20250221,20250302.0,533436,2020,918369.0,4,1049,closed,1,9.0,0.0,False,True
TCK_00000438,20230320,20230322.0,514897,2019,923215.0,2,1087,closed,3,2.0,1.0,False,False
TCK_00000439,20250319,,543123,2003,,1,1339,open,2,,,True,True
TCK_00000440,20230517,20230524.0,515082,2002,944643.0,2,1415,closed,3,7.0,0.0,False,True
TCK_00000441,20240603,20240611.0,549167,2012,930592.0,6,1186,closed,3,8.0,0.0,True,False
TCK_00000442,20250714,20250728.0,546495,2013,932435.0,4,1253,closed,1,14.0,0.0,False,True
TCK_00000443,20240929,20240929.0,500605,2023,900489.0,6,1149,closed,1,0.0,1.0,False,False
TCK_00000444,20251113,20251117.0,546896,2007,925726.0,6,1175,closed,3,4.0,0.0,False,False
TCK_00000445,20250115,20250201.0,539235,2005,,6,1202,closed,7,17.0,0.0,False,False
TCK_00000446,20240117,20240129.0,544778,2013,918359.0,4,1246,closed,1,12.0,0.0,False,True
TCK_00000447,20240707,20240724.0,524242,2018,,6,1337,closed,5,17.0,0.0,False,False
TCK_00000448,20230428,20230518.0,508336,2016,927430.0,6,1443,closed,2,20.0,0.0,False,True
TCK_00000449,20230131,20230210.0,536170,2008,934682.0,1,1514,closed,5,10.0,0.0,False,False
TCK_00000450,20240223,20240306.0,516402,2024,921912.0,5,1009,closed,1,12.0,0.0,False,False
TCK_00000451,20240605,20240606.0,540183,2009,,7,1248,closed,7,1.0,1.0,False,False
TCK_00000452,20250918,20250921.0,554323,2013,,7,1078,closed,2,3.0,0.0,True,False
TCK_00000453,20240115,20240125.0,522280,2004,926137.0,5,1139,closed,2,10.0,0.0,False,False
TCK_00000454,20250226,20250311.0,551878,2018,916861.0,6,1247,closed,3,13.0,0.0,False,False
TCK_00000455,20251124,20251207.0,545581,2017,934738.0,6,1121,closed,2,13.0,0.0,False,False
TCK_00000456,20230212,20230212.0,527260,2002,,6,1332,closed,2,0.0,1.0,False,False
TCK_00000457,20241127,20241216.0,547171,2009,917514.0,6,1168,closed,5,19.0,0.0,False,False
TCK_00000458,20230413,20230418.0,508974,2012,924266.0,2,1361,closed,5,5.0,1.0,True,True
TCK_00000459,20240317,20240319.0,520855,2017,939587.0,4,1188,closed,1,2.0,0.0,False,False
TCK_00000460,20250410,20250413.0,550524,2021,946581.0,2,1324,closed,5,3.0,1.0,False,False
TCK_00000461,20250914,20250916.0,509547,2011,942803.0,6,1282,closed,5,2.0,1.0,False,True
TCK_00000462,20230428,20230428.0,545523,2009,928689.0,1,1382,closed,5,0.0,1.0,False,False
TCK_00000463,20240506,20240517.0,508630,2010,,1,1449,closed,5,11.0,0.0,False,True
TCK_00000464,20241117,20241129.0,529653,2024,916361.0,7,1111,closed,3,12.0,0.0,False,False
TCK_00000465,20231009,20231026.0,508312,2014,910287.0,7,1148,closed,5,17.0,0.0,True,False
TCK_00000466,20251226,,521686,2020,905168.0,4,1341,escalated,7,,,False,True
TCK_00000467,20251127,,555543,2003,918156.0,4,1294,open,3,,,False,False
TCK_00000468,20240208,20240226.0,525070,2011,915667.0,1,1352,closed,3,18.0,0.0,False,False
TCK_00000469,20230615,20230624.0,514896,2006,925228.0,3,1326,closed,2,9.0,0.0,False,False
TCK_00000470,20230614,20230630.0,555716,2022,932487.0,1,1186,closed,5,16.0,0.0,False,False
TCK_00000471,20230322,20230325.0,523949,2015,,7,1479,closed,2,3.0,0.0,False,False
TCK_00000472,20230531,20230531.0,535694,2015,925422.0,6,1298,closed,5,0.0,1.0,False,False
TCK_00000473,20240311,20240331.0,532821,2011,936689.0,5,1060,closed,3,20.0,0.0,False,False
TCK_00000474,20230903,20230906.0,543718,2006,923434.0,6,1397,closed,7,3.0,1.0,False,False
TCK_00000475,20250115,20250118.0,516835,2022,905869.0,3,1093,closed,1,3.0,0.0,False,False
TCK_00000476,20230318,,542385,2014,,1,1096,open,2,,,True,True
TCK_00000477,20230509,20230518.0,557929,2024,905464.0,1,1408,closed,5,9.0,0.0,False,False
TCK_00000478,20250426,20250429.0,508865,2005,,6,1487,closed,5,3.0,1.0,False,False
TCK_00000479,20230608,20230613.0,556637,2001,911775.0,5,1313,closed,7,5.0,1.0,False,False
TCK_00000480,20241206,20241206.0,547359,2002,927376.0,1,1420,closed,5,0.0,1.0,False,True
TCK_00000481,20250901,20250902.0,543152,2008,921775.0,4,1021,closed,3,1.0,1.0,False,False
TCK_00000482,20240716,20240721.0,541605,2013,914195.0,7,1264,closed,3,5.0,0.0,True,False
TCK_00000483,20241109,20241126.0,529038,2021,905925.0,3,1361,closed,3,17.0,0.0,False,False
TCK_00000484,20230630,20230716.0,538347,2024,902802.0,6,1467,closed,3,16.0,0.0,True,False
TCK_00000485,20251211,20251221.0,513387,2002,,4,1458,closed,1,10.0,0.0,False,True
TCK_00000486,20250403,20250415.0,551313,2023,913741.0,6,1227,closed,2,12.0,0.0,False,True
TCK_00000487,20251005,20251010.0,533094,2001,935261.0,3,1434,closed,3,5.0,0.0,False,False
TCK_00000488,20250127,20250216.0,540527,2011,,2,1305,closed,3,20.0,0.0,False,False
TCK_00000489,20230816,20230824.0,529170,2001,942006.0,4,1234,closed,7,8.0,0.0,False,True
TCK_00000490,20240627,20240627.0,504333,2016,938945.0,3,1417,closed,1,0.0,1.0,False,True
TCK_00000491,20240707,,557040,2011,942384.0,2,1132,open,5,,,False,True
TCK_00000492,20240711,,530213,2019,920930.0,1,1493,open,3,,,False,False
TCK_00000493,20251212,20251225.0,540450,2008,937701.0,2,1440,closed,3,13.0,0.0,False,False
TCK_00000494,20240509,20240529.0,515496,2009,900224.0,5,1112,closed,2,20.0,0.0,False,False
TCK_00000495,20250528,20250613.0,552123,2021,913234.0,3,1500,closed,1,16.0,0.0,False,False
TCK_00000496,20230327,20230411.0,556192,2017,927074.0,7,1517,closed,5,15.0,0.0,False,False
TCK_00000497,20250527,20250610.0,526762,2007,905580.0,5,1096,closed,3,14.0,0.0,False,False
TCK_00000498,20230302,,542424,2004,935749.0,2,1101,open,3,,,True,True
TCK_00000499,20251106,20251118.0,538548,2009,946588.0,5,1502,closed,2,12.0,0.0,False,False
TCK_00000500,20240920,,500377,2024,909191.0,2,1410,open,5,,,False,True
TCK_00000501,20231125,20231208.0,526504,2012,933041.0,3,1288,closed,3,13.0,0.0,True,True
TCK_00000502,20250329,20250402.0,505418,2022,928854.0,4,1447,closed,5,4.0,1.0,False,True
TCK_00000503,20241206,20241219.0,545897,2021,902343.0,3,1076,closed,5,13.0,0.0,True,True
TCK_00000504,20250327,20250330.0,549953,2020,938595.0,7,1073,closed,2,3.0,0.0,False,False
TCK_00000505,20250123,,516379,2021,942494.0,7,1386,open,1,,,False,False
TCK_00000506,20250807,,537820,2024,,3,1356,open,3,,,False,True
TCK_00000507,20230520,,553219,2018,946653.0,3,1444,open,2,,,False,True
TCK_00000508,20230908,20230923.0,517386,2024,929467.0,4,1090,closed,5,15.0,0.0,False,False
TCK_00000509,20240131,20240214.0,526463,2014,900870.0,4,1449,closed,3,14.0,0.0,False,True
TCK_00000510,20240629,20240714.0,500649,2003,936963.0,2,1160,closed,2,15.0,0.0,False,True
TCK_00000511,20250813,20250823.0,532615,2011,925722.0,3,1366,closed,2,10.0,0.0,True,True
TCK_00000512,20230710,20230727.0,533911,2005,,7,1386,closed,5,17.0,0.0,True,False
TCK_00000513,20240802,20240808.0,535193,2021,914853.0,4,1333,closed,3,6.0,0.0,False,True
TCK_00000514,20230401,20230417.0,504045,2010,901552.0,6,1072,closed,5,16.0,0.0,False,False
TCK_00000515,20231121,20231211.0,542755,2023,928806.0,3,1184,closed,2,20.0,0.0,False,True
TCK_00000516,20251119,20251128.0,553825,2014,940589.0,1,1437,closed,7,9.0,0.0,False,True
TCK_00000517,20230904,,505739,2021,946053.0,5,1153,escalated,2,,,False,False
TCK_00000518,20241207,,510223,2011,931797.0,4,1389,open,1,,,True,False
TCK_00000519,20240208,,500949,2006,932587.0,1,1051,open,5,,,False,True
TCK_00000520,20230409,20230426.0,533860,2020,905838.0,2,1039,closed,3,17.0,0.0,False,False
TCK_00000521,20240704,20240720.0,535785,2011,,3,1039,closed,3,16.0,0.0,False,True
TCK_00000522,20231108,20231128.0,530758,2010,920016.0,2,1330,closed,5,20.0,0.0,False,True
TCK_00000523,20250902,20250917.0,520551,2007,914446.0,4,1415,closed,3,15.0,0.0,False,True
TCK_00000524,20230524,20230526.0,550901,2021,944821.0,4,1216,closed,5,2.0,1.0,True,False
TCK_00000525,20250812,20250831.0,513010,2010,,3,1112,closed,5,19.0,0.0,False,False
TCK_00000526,20230907,20230916.0,543353,2005,916346.0,4,1321,closed,7,9.0,0.0,False,True
